source,target,source_index,target_index,ei
component_22,component_46,21,45,0.006836596479720125
component_40,component_59,39,58,0.0068145602023346186
component_18,component_02,17,1,0.006810020018630958
component_44,component_19,43,18,0.006803596359788777
component_55,component_37,54,36,0.0067971592356323995
component_55,component_06,54,5,0.006785252733130687
component_18,component_28,17,27,0.006781977349998414
component_30,component_53,29,52,0.006772986820759108
component_50,component_28,49,27,0.006761244193358884
component_43,component_21,42,20,0.006758573939295243
component_18,component_19,17,18,0.006756592540052342
component_44,component_14,43,13,0.006750061735610213
component_28,component_07,27,6,0.0067498478445600085
component_07,component_24,6,23,0.006748953699572624
component_06,component_11,5,10,0.006746628278230027
component_40,component_25,39,24,0.006743351892496197
component_46,component_37,45,36,0.0067424063557641745
component_39,component_11,38,10,0.006739240540194924
component_55,component_01,54,0,0.006729750719633998
component_06,component_17,5,16,0.006723684699589949
component_31,component_47,30,46,0.006717856590334748
component_45,component_16,44,15,0.006716488873177884
component_14,component_55,13,54,0.006711243377441001
component_54,component_60,53,59,0.006706292473251274
component_32,component_03,31,2,0.006699900607697096
component_43,component_11,42,10,0.006694489870614273
component_46,component_30,45,29,0.006689495239213361
component_21,component_37,20,36,0.006688372590044178
component_57,component_48,56,47,0.00668408291626843
component_46,component_41,45,40,0.006681978352195195
component_47,component_58,46,57,0.006680424422036424
component_05,component_14,4,13,0.006678636324488174
component_10,component_13,9,12,0.0066759853388846935
component_51,component_14,50,13,0.006674737346408666
component_36,component_25,35,24,0.0066732367339836784
component_04,component_46,3,45,0.006672862400613155
component_03,component_25,2,24,0.006659304132565325
component_45,component_30,44,29,0.006657867360789105
component_58,component_52,57,51,0.006657285588500539
component_08,component_33,7,32,0.006648691835280829
component_60,component_25,59,24,0.006638590278304157
component_28,component_20,27,19,0.006638283410022261
component_54,component_07,53,6,0.006635209490879479
component_09,component_25,8,24,0.006634699404076905
component_31,component_04,30,3,0.006622257398865017
component_60,component_31,59,30,0.0066060833754959525
component_57,component_21,56,20,0.0066035720904058515
component_40,component_09,39,8,0.006592917536704768
component_26,component_41,25,40,0.0065901234585048485
component_53,component_31,52,30,0.0065771350922716465
component_21,component_17,20,16,0.006565920528255553
component_34,component_47,33,46,0.006564258859576011
component_22,component_35,21,34,0.006560276210658689
component_14,component_46,13,45,0.0065538769846567035
component_36,component_44,35,43,0.006544366459795281
component_48,component_13,47,12,0.006528169215696877
component_43,component_51,42,50,0.006525359633578809
component_39,component_08,38,7,0.006523407473008724
component_22,component_02,21,1,0.006518382321586191
component_11,component_06,10,5,0.006517931940380972
component_04,component_40,3,39,0.006516288282440108
component_41,component_24,40,23,0.006511939218662555
component_42,component_37,41,36,0.006510473379829129
component_14,component_16,13,15,0.006497548714618162
component_21,component_19,20,18,0.006490596534321824
component_59,component_60,58,59,0.006475840984613068
component_45,component_47,44,46,0.006469318301203231
component_20,component_34,19,33,0.006447031220849997
component_21,component_10,20,9,0.006446453122101126
component_23,component_02,22,1,0.006445997534080483
component_13,component_14,12,13,0.006442132622163754
component_51,component_22,50,21,0.0064355751981746145
component_31,component_01,30,0,0.0064349071250395795
component_02,component_48,1,47,0.006432376391141581
component_34,component_55,33,54,0.00643071053517108
component_04,component_48,3,47,0.006430250886760636
component_54,component_02,53,1,0.006428150681791145
component_39,component_40,38,39,0.00642478058340501
component_14,component_18,13,17,0.0064246789408151095
component_21,component_54,20,53,0.006424277063204364
component_37,component_35,36,34,0.006419960331719654
component_10,component_42,9,41,0.006411565549001796
component_12,component_38,11,37,0.006409343169515136
component_52,component_03,51,2,0.006405925445316818
component_25,component_20,24,19,0.0064007076004024555
component_46,component_31,45,30,0.006394248122832735
component_30,component_52,29,51,0.006393362536229574
component_24,component_17,23,16,0.006386573056267331
component_44,component_36,43,35,0.006382788256153127
component_46,component_05,45,4,0.006373035562578178
component_13,component_47,12,46,0.006360817875528113
component_49,component_56,48,55,0.006353777818003614
component_52,component_10,51,9,0.006353135585436931
component_26,component_35,25,34,0.006345118383583426
component_27,component_56,26,55,0.006328104875410467
component_09,component_23,8,22,0.0063143254910249524
component_05,component_26,4,25,0.006311954413090071
component_11,component_49,10,48,0.006305842872602163
component_25,component_44,24,43,0.006305773662696801
component_50,component_40,49,39,0.006285880743893024
component_49,component_09,48,8,0.006285789986415047
component_24,component_58,23,57,0.006275004223662783
component_16,component_11,15,10,0.006267224075925171
component_58,component_31,57,30,0.006266669729364516
component_50,component_44,49,43,0.006263355253784297
component_10,component_20,9,19,0.00625555174195469
component_19,component_11,18,10,0.006255217887956466
component_28,component_31,27,30,0.0062504703692578545
component_04,component_16,3,15,0.006246938182818518
component_09,component_35,8,34,0.0062409253491075845
component_57,component_01,56,0,0.006226265818528365
component_39,component_52,38,51,0.006224432370659727
component_55,component_23,54,22,0.006223318448169479
component_43,component_41,42,40,0.006221716168364644
component_54,component_45,53,44,0.006204337675352889
component_50,component_29,49,28,0.006202350461140593
component_02,component_05,1,4,0.006188951307058321
component_36,component_29,35,28,0.006181530433032378
component_21,component_43,20,42,0.006176976645456023
component_49,component_42,48,41,0.006161959468960809
component_07,component_19,6,18,0.006158318170881305
component_51,component_03,50,2,0.006154897847265417
component_56,component_49,55,48,0.0061526599458865405
component_55,component_16,54,15,0.006094814380320113
component_55,component_49,54,48,0.006064134905856999
component_59,component_05,58,4,0.006061066344936972
component_44,component_52,43,51,0.00605964326018249
component_30,component_33,29,32,0.006057110523334686
component_54,component_11,53,10,0.00605152914447693
component_06,component_24,5,23,0.0060418511000461805
component_11,component_43,10,42,0.006041557104377926
component_30,component_32,29,31,0.006034829714419043
component_22,component_36,21,35,0.006029929812729762
component_12,component_36,11,35,0.006029446195809918
component_57,component_03,56,2,0.006018465029611786
component_20,component_19,19,18,0.006010111852542632
component_34,component_28,33,27,0.0059910901744091305
component_27,component_16,26,15,0.005988670942073782
component_30,component_05,29,4,0.005976425832177501
component_17,component_50,16,49,0.005971726569243607
component_24,component_52,23,51,0.005965370426733063
component_53,component_04,52,3,0.005958553782554166
component_50,component_38,49,37,0.00595138884399482
component_37,component_38,36,37,0.005939779777857979
component_57,component_07,56,6,0.005939698295864382
component_07,component_36,6,35,0.005939444431396268
component_04,component_42,3,41,0.0059385068365354066
component_04,component_52,3,51,0.005935577341367626
component_39,component_22,38,21,0.005931845106137423
component_24,component_40,23,39,0.005926170264011432
component_07,component_12,6,11,0.005898740054961493
component_43,component_03,42,2,0.005884208803891955
component_31,component_39,30,38,0.0058807458936604995
component_26,component_10,25,9,0.0058781321150878085
component_47,component_33,46,32,0.005864619457391029
component_33,component_40,32,39,0.005846077078967227
component_51,component_35,50,34,0.005839823994100879
component_24,component_18,23,17,0.005827911625509774
component_14,component_35,13,34,0.005810920837381772
component_17,component_55,16,54,0.005756652723616806
component_05,component_43,4,42,0.005754438193233291
component_21,component_32,20,31,0.00573853752917719
component_37,component_21,36,20,0.005699563390680673
component_16,component_31,15,30,0.0056943584542779035
component_46,component_06,45,5,0.0056887390015742945
component_35,component_31,34,30,0.005659891562284081
component_58,component_12,57,11,0.005652395194865711
component_46,component_58,45,57,0.005649476545368959
component_27,component_11,26,10,0.005641585691568807
component_15,component_44,14,43,0.00563033768907939
component_04,component_33,3,32,0.005605312273322838
component_18,component_37,17,36,0.005571965584618255
component_32,component_24,31,23,0.005556960443441561
component_30,component_04,29,3,0.005509860945144496
component_45,component_25,44,24,0.005505150747575183
component_09,component_45,8,44,0.00545660149668592
component_47,component_53,46,52,0.005394710349480469
component_26,component_02,25,1,0.005349637041145439
component_03,component_22,2,21,0.005327938591423553
component_12,component_27,11,26,0.005325151198989353
component_01,component_23,0,22,0.005316939328300574
component_31,component_53,30,52,0.005301188456774852
component_40,component_03,39,2,0.005288028342859796
component_56,component_41,55,40,0.005273309155185757
component_24,component_57,23,56,0.005238733554931763
component_30,component_18,29,17,0.005212480702634359
component_23,component_26,22,25,0.005168445783267472
component_60,component_11,59,10,0.005150530026277078
component_49,component_01,48,0,0.005078579493586588
component_14,component_13,13,12,0.005056100719695866
component_40,component_07,39,6,0.005047258009298616
component_48,component_04,47,3,0.004883103978136738
