source,target,lag,total_effect
3,34,3,0.058539627699429
3,35,3,0.05005420452640845
3,36,3,0.03481243068143377
3,37,3,-0.015359198328148185
3,38,3,-0.0009753453571695131
3,39,3,0.019245671822313567
3,40,3,-0.01143731887191339
3,41,3,0.010113919101630934
3,42,3,0.011052832926073772
3,43,3,-0.04567926792907987
3,44,3,0.001321517448169985
3,45,3,0.012712775130015069
3,46,3,0.00690630397244003
3,47,3,-0.007930498826494407
3,48,3,-0.02540361738544972
3,49,3,0.0074808461247799374
3,50,3,-0.007589163440801905
3,51,3,-0.029495691494432978
3,52,3,-0.06738377322950084
3,53,3,0.0067334136404474535
3,54,3,0.05503606555413218
3,55,3,-0.027788068688015425
3,56,3,-0.008864173714498194
3,57,3,0.021107979541761582
3,58,3,-0.006415861200789859
3,59,3,-0.02742521732003326
4,0,3,-8.787532623426021e-05
4,1,3,-0.006035441946403316
4,2,3,0.01616096568840285
4,3,3,0.012476948035268595
4,5,3,-0.012665782873133883
4,6,3,0.04733297400585983
4,7,3,0.004236229329121165
4,8,3,-0.003950802013902268
4,9,3,0.06559590857645638
4,10,3,-0.018403760584846208
4,11,3,0.044889228816051556
4,12,3,-0.023246569712178353
4,13,3,0.002420455556730325
4,14,3,0.03286601446366775
4,15,3,0.009072274748702697
4,16,3,0.001527520200600845
4,17,3,-0.0004732299177525576
4,18,3,-0.014025915465038629
4,19,3,-0.011617443062566435
4,20,3,0.003734443960845904
4,21,3,-0.011797963050753533
4,22,3,0.025491378034622248
4,23,3,0.10182536410984852
4,24,3,0.029187063419870977
4,25,3,-0.11596270701972813
4,26,3,0.00618751553589794
4,27,3,-0.001438650559020716
4,28,3,-0.0018755881489666303
4,29,3,0.014135248406978815
4,30,3,0.08701015709514952
4,31,3,-0.008691307082652477
4,32,3,0.00014366120863676114
4,33,3,0.02141603460850529
4,34,3,-0.005233264221477933
4,35,3,0.013643177018605488
4,36,3,-0.023487571091811522
4,37,3,-0.020669046654777968
4,38,3,-0.07662825900469246
4,39,3,-0.09876886450969609
4,40,3,-0.05004123357106196
4,41,3,-0.008685664910974597
4,42,3,0.0034717817236006314
4,43,3,0.018724424830507423
4,44,3,-0.003637147255662476
4,45,3,0.015404213093617657
4,46,3,0.02419526378920648
4,47,3,0.040047367678850934
4,48,3,-0.01690534840694145
4,49,3,-0.024615911652532334
4,50,3,-0.0034915549200244546
4,51,3,0.025698262622983456
4,52,3,-0.01063372614771058
4,53,3,-0.07232464124287646
4,54,3,-0.06236698408670642
4,55,3,-0.0038661014010288094
4,56,3,-0.0064894793937262
4,57,3,0.002260851705088035
4,58,3,0.010821479965847114
4,59,3,-0.0017722495676468246
5,0,3,0.00435154572268292
5,1,3,-0.002849016949029827
5,2,3,-0.006368349277727973
5,3,3,0.005324367736418676
5,4,3,0.0002710840070495763
5,6,3,-0.005376327916623272
5,7,3,-0.07136517962830471
5,8,3,0.0015439466864618709
5,9,3,-0.0060051920489851245
5,10,3,-0.0009698614228678594
5,11,3,-0.012815849892417993
5,12,3,0.0011637772078905465
5,13,3,0.0044804123015080455
5,14,3,0.0015636889533549093
5,15,3,0.006555163592801274
5,16,3,-0.0015778626580443989
5,17,3,-0.002179579249942545
5,18,3,-0.007324039563599027
5,19,3,-0.0063861129190871686
5,20,3,0.001060800060443662
5,21,3,0.01957906780243252
5,22,3,-0.002352511556532802
5,23,3,-0.008937323689403857
5,24,3,-0.018237321341604544
5,25,3,-0.01672159641032082
5,26,3,-0.0015532615295670705
5,27,3,-0.04028980540234101
5,28,3,0.0008166530184715739
5,29,3,-0.015164030531298028
5,30,3,-5.283407325724945e-05
5,31,3,0.017305420779711995
5,32,3,0.014098612205687207
5,33,3,-0.00929377830695015
5,34,3,-0.0064819724774363395
5,35,3,-0.06253698182025294
5,36,3,0.000747800083478665
5,37,3,-0.00015667540792316928
5,38,3,8.347627332502635e-05
5,39,3,0.0008600581712965043
5,40,3,0.05780559328286421
5,41,3,0.001982494776641369
5,42,3,0.08428019922507038
5,43,3,0.008021861517435848
5,44,3,-0.016386113046905994
5,45,3,0.007404375057726887
5,46,3,-0.00057653241337134
5,47,3,-0.0015482915215780288
5,48,3,0.015554387184360833
5,49,3,-0.020000182564015506
5,50,3,0.005738346046031038
5,51,3,0.004950836883706501
5,52,3,0.01494027072020242
5,53,3,0.0004597268231987778
5,54,3,0.009037032362823308
5,55,3,0.05273441281457947
5,56,3,0.00463745437554813
5,57,3,-0.00035013392451222896
5,58,3,-0.038569681110992134
5,59,3,-0.0006947201001121295
6,0,3,0.0731814946939098
6,1,3,-0.047686847904799566
6,2,3,0.05098551943908955
6,3,3,-0.009055807918291225
6,4,3,-0.01093928470054836
6,5,3,-0.04295636664171179
6,7,3,-0.01614424289225294
6,8,3,-0.02598108549298936
6,9,3,-0.05213567157447307
6,10,3,-0.09966069265939947
6,11,3,-0.01611550068061427
6,12,3,0.049664008160687584
6,13,3,-0.008279964080568535
6,14,3,-0.07517218361013939
6,15,3,0.007773279137537997
6,16,3,0.02329715680447766
6,17,3,0.014047376762682067
6,18,3,-0.015781784202477635
6,19,3,-0.07326605273891339
6,20,3,0.02521481070154253
6,21,3,-0.01709821473119554
6,22,3,-0.03339372389297933
6,23,3,-0.027404594430471475
6,24,3,0.049773681979870935
6,25,3,0.056890028483031575
6,26,3,-0.0015142637166944218
6,27,3,-0.0026089662115118387
6,28,3,-0.009295849005959764
6,29,3,0.01012461980078959
6,30,3,-0.045150410978142194
6,31,3,0.014231821412551235
6,32,3,0.007504670357280319
6,33,3,0.001364306625202046
6,34,3,0.04738440445174945
6,35,3,-0.018938553018115933
6,36,3,0.01412272228806203
6,37,3,-0.010358847287821363
6,38,3,-0.0026056074773467353
6,39,3,0.04268003223890291
6,40,3,-0.012998901460019134
6,41,3,-0.042441954826501864
6,42,3,0.028819247714270656
6,43,3,0.008450873834925366
6,44,3,-0.04112041241259264
6,45,3,-0.00543519944327365
6,46,3,-0.005687789489611932
6,47,3,-0.018112138713029222
6,48,3,-0.05502157385892995
6,49,3,-0.00690099948697627
6,50,3,0.009200784238353292
6,51,3,-0.008357502613922168
6,52,3,-0.07452293154347453
6,53,3,-0.016891406674471508
6,54,3,0.0015356509272928323
6,55,3,-0.03179579188262984
6,56,3,-0.027661096890503997
6,57,3,-0.009061580534747428
6,58,3,-0.025106534598451805
6,59,3,0.015434581401139007
7,0,3,0.022786975431665628
7,1,3,-0.0018790003416700996
7,2,3,0.009868816818092825
7,3,3,-0.13593933222479881
7,4,3,0.00783462901019582
7,5,3,-0.008630332197844797
7,6,3,-0.010409251448139105
7,8,3,-0.0173669901813127
7,9,3,-0.00034064144453900915
7,10,3,0.03324587103387562
7,11,3,-0.05651203926219832
7,12,3,-0.014098356505270838
7,13,3,-0.09539140175815924
7,14,3,0.001809038808348963
7,15,3,0.0007182297667483713
7,16,3,0.061732912323891206
7,17,3,0.013178823604314929
7,18,3,0.01912819223898601
7,19,3,0.007858985252662067
7,20,3,0.005671709022814039
7,21,3,-0.021989807141836553
7,22,3,-0.018561896705670745
7,23,3,-0.017245421714836347
7,24,3,0.008275346093742232
7,25,3,-0.007468071161272669
7,26,3,-0.016003598397277694
7,27,3,-0.04788387683369017
7,28,3,-0.0026648230631985395
7,29,3,0.07115564610788597
7,30,3,-0.008536919865358737
7,31,3,-0.011878567709722967
7,32,3,-0.030957385658386762
7,33,3,-0.009382921565759096
7,34,3,-0.012735286228029906
7,35,3,-0.0031727108427492307
7,36,3,0.0669903612580147
7,37,3,-0.002397368591858559
7,38,3,0.008044280630052284
7,39,3,-0.007017402662302687
7,40,3,0.002627988070104979
7,41,3,0.004378076223157347
7,42,3,-0.0040493042117346065
7,43,3,0.024818635357610745
7,44,3,-0.0828681560652389
7,45,3,0.0032077976728121125
7,46,3,0.0022802064541372308
7,47,3,-0.00566885497869356
7,48,3,-0.05049054833011107
7,49,3,0.02727716238065498
7,50,3,0.010522148921797519
7,51,3,0.002651316423920369
7,52,3,-0.040603203178368685
7,53,3,-0.024376466784280626
7,54,3,-0.0032585678266984653
7,55,3,-0.02976400681862642
7,56,3,-0.029180633048828102
7,57,3,-0.021219323159829023
7,58,3,0.0015634966339006164
7,59,3,0.0023734478317363754
8,0,3,-0.00475020040355838
8,1,3,0.004478871680787441
8,2,3,-0.043730584849545284
8,3,3,-0.004682998998591221
8,4,3,0.002472389697731531
8,5,3,0.002314255684207796
8,6,3,-0.03642159160678812
8,7,3,0.0015651178439454226
8,9,3,0.0007794780695242365
8,10,3,0.06268481550637264
8,11,3,-0.002645372383865936
8,12,3,0.0017604580146728726
8,13,3,0.007841381397202394
8,14,3,0.030328882040115357
8,15,3,-0.016663416627576963
8,16,3,-0.005622090938169614
8,17,3,-0.0024460633984813578
8,18,3,-0.05417592070544027
8,19,3,0.017637661422132567
8,20,3,0.0024109725088137498
8,21,3,-0.004574194944784436
8,22,3,-0.008067210109530452
8,23,3,0.0008477328339416321
8,24,3,-0.04007402545633603
8,25,3,-0.018664499933615495
8,26,3,0.0031811674933477667
8,27,3,0.02410070937840284
8,28,3,0.014059602764749842
8,29,3,0.01221456920364557
8,30,3,0.02067803867295513
8,31,3,-0.0025609486529042007
8,32,3,0.004285213087187912
8,33,3,-0.004302335843047349
8,34,3,-0.009195135416674608
8,35,3,0.018528781947988834
8,36,3,-0.00444140473800705
8,37,3,0.02403793239136786
8,38,3,0.005356591276516934
8,39,3,0.0002809924476281676
8,40,3,0.005638905166871779
8,41,3,0.03330880435217833
8,42,3,-0.054588534424407475
8,43,3,0.0049618227759265976
8,44,3,-0.03416723472906837
8,45,3,0.009733363777438456
8,46,3,0.00309163779321663
8,47,3,-0.006422601422842285
8,48,3,0.008860716246942062
8,49,3,0.004771403382251839
8,50,3,8.101396941074878e-05
8,51,3,0.005035050977857156
8,52,3,0.013740752532784917
8,53,3,-0.010967350672489473
8,54,3,-0.002886851846904442
8,55,3,-0.0036581759404854014
8,56,3,0.002700054447485197
8,57,3,-0.04015644815789079
8,58,3,0.0132202572210756
8,59,3,-0.02066826307610239
9,0,3,0.002962101959329785
9,1,3,0.12179040823092033
9,2,3,-0.007561275767840105
9,3,3,0.000279417519613888
9,4,3,-0.002410720759883872
9,5,3,-0.0021014643215597913
9,6,3,0.005673617707262043
9,7,3,0.010628196232489635
9,8,3,0.023526850126279964
9,10,3,0.001283709054731698
9,11,3,-0.0031737569346686014
9,12,3,0.0043646220054131685
9,13,3,-0.00963470140485175
9,14,3,0.005741458112469801
9,15,3,-0.0013031295652241122
9,16,3,-0.0004918388472219857
9,17,3,0.019318530437193077
9,18,3,0.0014814184472783003
9,19,3,0.017116505330306554
9,20,3,-0.003866069954856158
9,21,3,-0.06313696356742682
9,22,3,-0.004440651222177392
9,23,3,0.006963824979782529
9,24,3,0.02048854617496927
9,25,3,-0.013838044160371793
9,26,3,-0.00010388807279647956
9,27,3,-0.0015162732579588212
9,28,3,-0.004688332192238239
9,29,3,-0.014557901671003338
9,30,3,0.016156074914859785
9,31,3,0.002714814953656912
9,32,3,-0.015615720182161454
9,33,3,-0.0006105540523141237
9,34,3,0.0010871799488145152
9,35,3,-0.004582565427583765
9,36,3,0.00076397989814141
9,37,3,0.01380432737612541
9,38,3,0.0036610966676694744
9,39,3,-0.006408776552952072
9,40,3,0.006204783336653147
9,41,3,-0.0064516118723617075
9,42,3,-0.005341294136611584
9,43,3,0.0022666959139905256
9,44,3,-0.0031027765838119756
9,45,3,-0.0026031251074691533
9,46,3,0.02247993629392496
9,47,3,-0.02704743956044784
9,48,3,-0.0038875504707280603
9,49,3,0.012951649776631597
9,50,3,-0.0020701524078336536
9,51,3,0.01779553391552219
9,52,3,-0.0015571463016597763
9,53,3,-0.01873542652723982
9,54,3,0.010429575334122738
9,55,3,-0.005490095822914
9,56,3,0.007769819483055092
9,57,3,0.0051899132159142995
9,58,3,0.0010250102966166837
9,59,3,-0.0002812165333921142
10,0,3,-0.031320583624720524
10,1,3,-0.026524393149036853
10,2,3,-0.05110897476907843
10,3,3,0.011563807098069952
10,4,3,0.0018896349871840475
10,5,3,0.038566775733457806
10,6,3,0.0057374622886568185
10,7,3,-0.010486290777724068
10,8,3,-0.019861560405125853
10,9,3,0.02651835124854922
10,11,3,-0.026467006482691194
10,12,3,-0.017177141837477438
10,13,3,0.02630227733238443
10,14,3,0.006310967193926183
10,15,3,-4.056738497182983e-05
10,16,3,-0.012643615537054845
10,17,3,0.009111800476217586
10,18,3,0.01344648927801388
10,19,3,0.0008555224270983303
10,20,3,0.0029813763209990745
10,21,3,0.03461736684826369
10,22,3,0.020393673525415244
10,23,3,0.017370881137348033
10,24,3,-0.017845823251174675
10,25,3,0.001189603760100828
10,26,3,-0.008465988380089839
10,27,3,-0.0008269744467645709
10,28,3,0.00223977074416361
10,29,3,-0.002983820463946594
10,30,3,0.008390951683832842
10,31,3,-0.004581900741281123
10,32,3,0.008029994011754535
10,33,3,-0.020566563485298946
10,34,3,-0.013961229650048054
10,35,3,0.031173905521448938
10,36,3,-0.02595091915071028
10,37,3,3.619486667608531e-05
10,38,3,0.03461321450644024
10,39,3,0.01272270944429705
10,40,3,0.003315665709647325
10,41,3,-0.006671179886874128
10,42,3,-0.05404692234753335
10,43,3,-0.0032961712347172813
10,44,3,0.031028098348514555
10,45,3,-0.0034611581987608196
10,46,3,-0.009581740679873094
10,47,3,0.02426791594664745
10,48,3,0.01996621389054406
10,49,3,0.016204487540896727
10,50,3,0.003024318314841583
10,51,3,-0.011913893047920652
10,52,3,0.052718089841195546
10,53,3,0.01729116709034022
10,54,3,0.0001005156331692239
10,55,3,0.023458093004539896
10,56,3,0.018517357898425298
10,57,3,0.018296981870844196
10,58,3,-0.008928103011933608
10,59,3,0.0034619024005411985
11,0,3,0.02990649517071794
11,1,3,-0.0005081935682002075
11,2,3,-0.011507496365363865
11,3,3,-0.017265673512694063
11,4,3,-0.02311815902252022
11,5,3,0.0064394657222864
11,6,3,-0.011266563302693964
11,7,3,-0.016001969977905234
11,8,3,-0.0009714873557220282
11,9,3,-0.015464106728106171
11,10,3,0.004674144627820508
11,12,3,0.0037151693449115285
11,13,3,-0.010987899027268986
11,14,3,-0.046919181853199425
11,15,3,0.015287733505084106
11,16,3,-0.01081471169663939
11,17,3,0.010717960487192006
11,18,3,0.0021685231413947105
11,19,3,0.013455762256546135
11,20,3,-0.009339862278550331
11,21,3,0.010406517257591775
11,22,3,-0.0008712194745667002
11,23,3,-0.03336411998009852
11,24,3,-0.009430701885766678
11,25,3,-0.009017419548792661
11,26,3,0.025094075889167004
11,27,3,-0.009035953548189538
11,28,3,-0.0022419686776820606
11,29,3,-0.003817534448725515
11,30,3,-0.009919936017074655
11,31,3,0.008931358873030993
11,32,3,0.0022869669397019648
11,33,3,-0.009740520175216951
11,34,3,0.026615140924129886
11,35,3,-0.005913604359376439
11,36,3,0.027666086174986695
11,37,3,0.002865251729815447
11,38,3,-0.045665424822755644
11,39,3,-0.005299560094031686
11,40,3,0.005851991023827363
11,41,3,0.0036157534050545075
11,42,3,0.018086283793368806
11,43,3,-0.009424504810717306
11,44,3,-0.0042217831621167426
11,45,3,0.0002559882919913109
11,46,3,-0.008262055803644168
11,47,3,-0.01377240918158062
11,48,3,-0.0013793221703184634
11,49,3,-0.0018312753561167887
11,50,3,0.017156552213589017
11,51,3,-0.008329000404429052
11,52,3,-0.014528062561021703
11,53,3,-0.014860658691201714
11,54,3,0.010378535457615905
11,55,3,0.006052476571268626
11,56,3,0.06356341975559379
11,57,3,-0.003507816703053514
11,58,3,-0.007364704851064418
11,59,3,0.00575725270855052
12,0,3,-0.0551487876675003
12,1,3,0.014113624095891982
12,2,3,-0.00946866605985561
12,3,3,-0.063239690429634
12,4,3,-0.0016629840979205653
12,5,3,0.032395067046675254
12,6,3,0.07790854840261022
12,7,3,0.0098276419502323
12,8,3,-0.013405065101236556
12,9,3,0.02602692633537144
12,10,3,0.011225662470644016
12,11,3,0.0022262724311853986
12,13,3,0.005986241668134557
12,14,3,0.006651915968197617
12,15,3,-0.005835814194403113
12,16,3,-0.0025226747816580798
12,17,3,0.012134266634829067
12,18,3,-0.050385251653593366
12,19,3,-0.006211980335114867
12,20,3,0.0016963575463374353
12,21,3,0.005595167155695052
12,22,3,-0.00585531203394611
12,23,3,0.02115494461794787
12,24,3,0.022249726368428334
12,25,3,-0.009402962527615875
12,26,3,-0.002165145029683632
12,27,3,0.002681100299986076
12,28,3,0.0049398009776506335
12,29,3,0.04061582375493423
12,30,3,0.028861542159141725
12,31,3,0.005782293942461303
12,32,3,-0.00819380725920851
12,33,3,0.0017313388914758628
12,34,3,-0.0032546860754923664
12,35,3,0.002196478149993926
12,36,3,-0.008935635487481249
12,37,3,0.002149740862209346
12,38,3,-0.009169048401502003
12,39,3,0.007654303715582385
12,40,3,-0.03247754961545663
12,41,3,-0.011357425716283724
12,42,3,0.014420258999241814
12,43,3,0.008039841284961605
12,44,3,-0.007243629044510962
12,45,3,0.004996429545804565
12,46,3,-0.003552226335619489
12,47,3,0.009055338899245835
12,48,3,-0.008938939268795723
12,49,3,0.010389550691163919
12,50,3,0.0004564224329724756
12,51,3,-0.01668128161198958
12,52,3,0.005148456406945013
12,53,3,-0.006428285602522122
12,54,3,-0.010337745326462392
12,55,3,0.017030748286514758
12,56,3,-0.0027182987969196003
12,57,3,-0.005448454345330124
12,58,3,-0.009862624284725743
12,59,3,-0.0026197804560703724
13,0,3,-0.04200788794615712
13,1,3,0.05293493640986905
13,2,3,0.07963995790057529
13,3,3,0.019024561428883265
13,4,3,-0.07487379408230256
13,5,3,0.005528967308054243
13,6,3,0.005887193079303749
13,7,3,0.00980912977437404
13,8,3,0.005559652045233425
13,9,3,0.006329051752254019
13,10,3,0.021451930122123226
13,11,3,0.04272923605975725
13,12,3,0.048591148907473715
13,14,3,-0.031136556125454518
13,15,3,0.06716170260104048
13,16,3,0.03785076068484466
13,17,3,-0.007613180557649022
13,18,3,-0.02430272811504422
13,19,3,-0.022982376919679724
13,20,3,0.002179820780733289
13,21,3,0.019588142792614918
13,22,3,0.037624798703796467
13,23,3,0.02714222435947736
13,24,3,-0.001056555043818102
13,25,3,0.009972870270503652
13,26,3,0.01339886241851804
13,27,3,0.023369628277413717
13,28,3,-0.009364619795416331
13,29,3,-0.035701089717715975
13,30,3,-0.010853669468710435
13,31,3,0.017995173148244316
13,32,3,-0.005292876617832889
13,33,3,0.007517642748358124
13,34,3,0.040825215349620754
13,35,3,0.011917715447807549
13,36,3,-0.031226487657286795
13,37,3,0.005698262062128844
13,38,3,0.0006138125120349412
13,39,3,0.04900648731475777
13,40,3,-0.010176656629517646
13,41,3,0.001699312955481207
13,42,3,0.037687304247667405
13,43,3,-0.007687702772953444
13,44,3,-0.01313782733716047
13,45,3,-0.013802421740923986
13,46,3,0.008579023268032795
13,47,3,0.009024998380088382
13,48,3,-0.030876692523521477
13,49,3,0.008061280917205947
13,50,3,0.0014489506578913083
13,51,3,-0.004338521472288196
13,52,3,0.00647658966868107
13,53,3,0.01863097233642429
13,54,3,0.018620117021252703
13,55,3,0.005584498405142032
13,56,3,-0.012688950675284432
13,57,3,0.03882553598636597
13,58,3,-0.000985054910805961
13,59,3,-0.02188087198449472
14,0,3,0.006970702940140126
14,1,3,0.0016127960634221919
14,2,3,-0.04924643390896625
14,3,3,0.013805359544063981
14,4,3,0.0011510046766806236
14,5,3,-0.004460852057988977
14,6,3,0.0014346022082620726
14,7,3,-0.04126028585985842
14,8,3,-0.015685886471677006
14,9,3,0.004425299598452888
14,10,3,-0.008650841902496422
14,11,3,0.03125611595955866
14,12,3,-0.01808072275907823
14,13,3,0.009941586728001574
14,15,3,0.0018063100836576895
14,16,3,-0.005400477635925458
14,17,3,0.001872930158346753
14,18,3,0.030905242847519564
14,19,3,-0.0037757887795253375
14,20,3,0.013249748734421387
14,21,3,0.007412019940287629
14,22,3,-0.005347501081250869
14,23,3,-0.027866219185471795
14,24,3,0.0007489328136003618
14,25,3,0.005014748185809414
14,26,3,0.012992121359522659
14,27,3,0.0069915375160199845
14,28,3,-0.002335158450935666
14,29,3,-0.01540840168977044
14,30,3,-0.018990011147272886
14,31,3,0.00665172524966556
14,32,3,0.006962023717580235
14,33,3,-0.008474801476491276
14,34,3,0.012695067960489952
14,35,3,-0.018981697577964272
14,36,3,0.002478917862437215
14,37,3,0.002500015203128194
14,38,3,-0.0014823867125822632
14,39,3,1.5347355763070534e-06
14,40,3,0.002612847504217896
14,41,3,-0.006906369008267026
14,42,3,0.006327726680811434
14,43,3,-0.011132551521953379
14,44,3,0.010245632827734141
14,45,3,-0.01619812115089892
14,46,3,-0.011813762656601534
14,47,3,-0.0011161802310472322
14,48,3,-0.002939654567720779
14,49,3,-0.006300759736394318
14,50,3,-0.0028334280317728233
14,51,3,0.019142491275608613
14,52,3,0.0014450418780507011
